t_over_theta,p_tau0,impulse_tau0,p_tau0.25,impulse_tau0.25,p_tau1,impulse_tau1,p_tau4,impulse_tau4
1.014000000000e+01,5.978706226828e-05,1.518523399755e+00,8.241640425506e-05,1.518500826926e+00,3.914330085159e-03,1.513628101216e+00,3.728109888534e-02,1.347095364257e+00
1.014500000000e+01,5.948887305121e-05,1.518523697199e+00,8.200535072398e-05,1.518501236953e+00,3.894807282413e-03,1.513647575253e+00,3.709515862893e-02,1.347280840050e+00
1.015000000000e+01,5.919217105906e-05,1.518523993160e+00,8.159634733093e-05,1.518501644934e+00,3.875381850051e-03,1.513666952162e+00,3.691014575342e-02,1.347465390779e+00
1.015500000000e+01,5.889694887427e-05,1.518524287645e+00,8.118938385081e-05,1.518502050881e+00,3.856053302438e-03,1.513686232428e+00,3.672605563347e-02,1.347649021057e+00
1.016000000000e+01,5.860319911628e-05,1.518524580661e+00,8.078445010952e-05,1.518502454804e+00,3.836821156358e-03,1.513705416534e+00,3.654288366683e-02,1.347831735476e+00
1.016500000000e+01,5.831091444131e-05,1.518524872215e+00,8.038153598370e-05,1.518502856711e+00,3.817684931007e-03,1.513724504959e+00,3.636062527418e-02,1.348013538602e+00
1.017000000000e+01,5.802008754224e-05,1.518525162316e+00,7.998063140045e-05,1.518503256614e+00,3.798644147978e-03,1.513743498179e+00,3.617927589906e-02,1.348194434981e+00
1.017500000000e+01,5.773071114838e-05,1.518525450969e+00,7.958172633716e-05,1.518503654523e+00,3.779698331250e-03,1.513762396671e+00,3.599883100772e-02,1.348374429136e+00
1.018000000000e+01,5.744277802530e-05,1.518525738183e+00,7.918481082117e-05,1.518504050447e+00,3.760847007177e-03,1.513781200906e+00,3.581928608903e-02,1.348553525567e+00
1.018500000000e+01,5.715628097467e-05,1.518526023965e+00,7.878987492958e-05,1.518504444396e+00,3.742089704476e-03,1.513799911355e+00,3.564063665436e-02,1.348731728750e+00
1.019000000000e+01,5.687121283404e-05,1.518526308321e+00,7.839690878896e-05,1.518504836381e+00,3.723425954212e-03,1.513818528484e+00,3.546287823746e-02,1.348909043141e+00
1.019500000000e+01,5.658756647670e-05,1.518526591259e+00,7.800590257515e-05,1.518505226410e+00,3.704855289791e-03,1.513837052761e+00,3.528600639436e-02,1.349085473173e+00
1.020000000000e+01,5.630533481146e-05,1.518526872785e+00,7.761684651296e-05,1.518505614495e+00,3.686377246945e-03,1.513855484647e+00,3.511001670326e-02,1.349261023257e+00
1.020500000000e+01,5.602451078252e-05,1.518527152908e+00,7.722973087598e-05,1.518506000643e+00,3.667991363722e-03,1.513873824604e+00,3.493490476441e-02,1.349435697781e+00
1.021000000000e+01,5.574508736928e-05,1.518527431633e+00,7.684454598629e-05,1.518506384866e+00,3.649697180475e-03,1.513892073090e+00,3.476066620000e-02,1.349609501112e+00
1.021500000000e+01,5.546705758612e-05,1.518527708969e+00,7.646128221425e-05,1.518506767173e+00,3.631494239847e-03,1.513910230561e+00,3.458729665405e-02,1.349782437595e+00
1.022000000000e+01,5.519041448228e-05,1.518527984921e+00,7.607992997826e-05,1.518507147572e+00,3.613382086764e-03,1.513928297471e+00,3.441479179232e-02,1.349954511554e+00
1.022500000000e+01,5.491515114169e-05,1.518528259496e+00,7.570047974447e-05,1.518507526075e+00,3.595360268421e-03,1.513946274273e+00,3.424314730217e-02,1.350125727290e+00
1.023000000000e+01,5.464126068273e-05,1.518528532703e+00,7.532292202662e-05,1.518507902689e+00,3.577428334273e-03,1.513964161415e+00,3.407235889250e-02,1.350296089085e+00
1.023500000000e+01,5.436873625814e-05,1.518528804546e+00,7.494724738575e-05,1.518508277425e+00,3.559585836019e-03,1.513981959344e+00,3.390242229357e-02,1.350465601196e+00
1.024000000000e+01,5.409757105478e-05,1.518529075034e+00,7.457344642996e-05,1.518508650293e+00,3.541832327596e-03,1.513999668505e+00,3.373333325696e-02,1.350634267863e+00
1.024500000000e+01,5.382775829352e-05,1.518529344173e+00,7.420150981422e-05,1.518509021300e+00,3.524167365166e-03,1.514017289342e+00,3.356508755544e-02,1.350802093300e+00
1.025000000000e+01,5.355929122902e-05,1.518529611969e+00,7.383142824008e-05,1.518509390457e+00,3.506590507104e-03,1.514034822295e+00,3.339768098286e-02,1.350969081705e+00
1.025500000000e+01,5.329216314959e-05,1.518529878430e+00,7.346319245550e-05,1.518509757773e+00,3.489101313987e-03,1.514052267801e+00,3.323110935404e-02,1.351135237252e+00
1.026000000000e+01,5.302636737702e-05,1.518530143562e+00,7.309679325456e-05,1.518510123257e+00,3.471699348585e-03,1.514069626298e+00,3.306536850468e-02,1.351300564095e+00
1.026500000000e+01,5.276189726639e-05,1.518530407372e+00,7.273222147725e-05,1.518510486918e+00,3.454384175847e-03,1.514086898219e+00,3.290045429127e-02,1.351465066366e+00
1.027000000000e+01,5.249874620594e-05,1.518530669865e+00,7.236946800927e-05,1.518510848766e+00,3.437155362893e-03,1.514104083996e+00,3.273636259092e-02,1.351628748179e+00
1.027500000000e+01,5.223690761688e-05,1.518530931050e+00,7.200852378176e-05,1.518511208808e+00,3.420012479003e-03,1.514121184058e+00,3.257308930134e-02,1.351791613626e+00
1.028000000000e+01,5.197637495323e-05,1.518531190932e+00,7.164937977110e-05,1.518511567055e+00,3.402955095603e-03,1.514138198834e+00,3.241063034069e-02,1.351953666777e+00
1.028500000000e+01,5.171714170166e-05,1.518531449517e+00,7.129202699866e-05,1.518511923515e+00,3.385982786257e-03,1.514155128747e+00,3.224898164749e-02,1.352114911685e+00
1.029000000000e+01,5.145920138133e-05,1.518531706813e+00,7.093645653060e-05,1.518512278198e+00,3.369095126657e-03,1.514171974223e+00,3.208813918051e-02,1.352275352381e+00
1.029500000000e+01,5.120254754371e-05,1.518531962826e+00,7.058265947766e-05,1.518512631111e+00,3.352291694611e-03,1.514188735682e+00,3.192809891868e-02,1.352434992876e+00
1.030000000000e+01,5.094717377245e-05,1.518532217562e+00,7.023062699488e-05,1.518512982264e+00,3.335572070032e-03,1.514205413542e+00,3.176885686098e-02,1.352593837160e+00
1.030500000000e+01,5.069307368319e-05,1.518532471027e+00,6.988035028143e-05,1.518513331666e+00,3.318935834929e-03,1.514222008221e+00,3.161040902636e-02,1.352751889205e+00
1.031000000000e+01,5.044024092340e-05,1.518532723229e+00,6.953182058038e-05,1.518513679325e+00,3.302382573394e-03,1.514238520134e+00,3.145275145361e-02,1.352909152963e+00
1.031500000000e+01,5.018866917227e-05,1.518532974172e+00,6.918502917846e-05,1.518514025250e+00,3.285911871595e-03,1.514254949693e+00,3.129588020129e-02,1.353065632364e+00
1.032000000000e+01,4.993835214048e-05,1.518533223864e+00,6.883996740588e-05,1.518514369450e+00,3.269523317765e-03,1.514271297310e+00,3.113979134761e-02,1.353221331320e+00
1.032500000000e+01,4.968928357010e-05,1.518533472310e+00,6.849662663607e-05,1.518514711933e+00,3.253216502187e-03,1.514287563392e+00,3.098448099032e-02,1.353376253725e+00
1.033000000000e+01,4.944145723439e-05,1.518533719517e+00,6.815499828549e-05,1.518515052708e+00,3.236991017192e-03,1.514303748348e+00,3.082994524668e-02,1.353530403452e+00
1.033500000000e+01,4.919486693769e-05,1.518533965492e+00,6.781507381342e-05,1.518515391783e+00,3.220846457141e-03,1.514319852580e+00,3.067618025327e-02,1.353683784353e+00
1.034000000000e+01,4.894950651523e-05,1.518534210239e+00,6.747684472173e-05,1.518515729168e+00,3.204782418418e-03,1.514335876492e+00,3.052318216597e-02,1.353836400264e+00
1.034500000000e+01,4.870536983298e-05,1.518534453766e+00,6.714030255466e-05,1.518516064869e+00,3.188798499424e-03,1.514351820484e+00,3.037094715981e-02,1.353988254999e+00
1.035000000000e+01,4.846245078751e-05,1.518534696078e+00,6.680543889866e-05,1.518516398896e+00,3.172894300557e-03,1.514367684956e+00,3.021947142892e-02,1.354139352357e+00
1.035500000000e+01,4.822074330583e-05,1.518534937182e+00,6.647224538211e-05,1.518516731258e+00,3.157069424214e-03,1.514383470303e+00,3.006875118638e-02,1.354289696113e+00
1.036000000000e+01,4.798024134525e-05,1.518535177083e+00,6.614071367516e-05,1.518517061961e+00,3.141323474771e-03,1.514399176920e+00,2.991878266419e-02,1.354439290026e+00
1.036500000000e+01,4.774093889320e-05,1.518535415788e+00,6.581083548950e-05,1.518517391015e+00,3.125656058578e-03,1.514414805201e+00,2.976956211312e-02,1.354588137836e+00
1.037000000000e+01,4.750282996711e-05,1.518535653302e+00,6.548260257815e-05,1.518517718428e+00,3.110066783949e-03,1.514430355535e+00,2.962108580265e-02,1.354736243265e+00
1.037500000000e+01,4.726590861424e-05,1.518535889632e+00,6.515600673527e-05,1.518518044208e+00,3.094555261152e-03,1.514445828311e+00,2.947335002088e-02,1.354883610016e+00
1.038000000000e+01,4.703016891155e-05,1.518536124783e+00,6.483103979596e-05,1.518518368364e+00,3.079121102397e-03,1.514461223916e+00,2.932635107439e-02,1.355030241771e+00
1.038500000000e+01,4.679560496553e-05,1.518536358761e+00,6.450769363601e-05,1.518518690902e+00,3.063763921831e-03,1.514476542736e+00,2.918008528820e-02,1.355176142197e+00
1.039000000000e+01,4.656221091207e-05,1.518536591572e+00,6.418596017177e-05,1.518519011832e+00,3.048483335522e-03,1.514491785153e+00,2.903454900567e-02,1.355321314942e+00
1.039500000000e+01,4.632998091632e-05,1.518536823222e+00,6.386583135988e-05,1.518519331161e+00,3.033278961455e-03,1.514506951548e+00,2.888973858837e-02,1.355465763635e+00
1.040000000000e+01,4.609890917249e-05,1.518537053716e+00,6.354729919709e-05,1.518519648897e+00,3.018150419521e-03,1.514522042300e+00,2.874565041604e-02,1.355609491887e+00
1.040500000000e+01,4.586898990380e-05,1.518537283061e+00,6.323035572010e-05,1.518519965049e+00,3.003097331504e-03,1.514537057786e+00,2.860228088647e-02,1.355752503292e+00
1.041000000000e+01,4.564021736224e-05,1.518537511262e+00,6.291499300529e-05,1.518520279624e+00,2.988119321077e-03,1.514551998383e+00,2.845962641542e-02,1.355894801424e+00
1.041500000000e+01,4.541258582850e-05,1.518537738325e+00,6.260120316858e-05,1.518520592630e+00,2.973216013788e-03,1.514566864463e+00,2.831768343650e-02,1.356036389841e+00
1.042000000000e+01,4.518608961177e-05,1.518537964256e+00,6.228897836522e-05,1.518520904075e+00,2.958387037055e-03,1.514581656398e+00,2.817644840115e-02,1.356177272083e+00
1.042500000000e+01,4.496072304963e-05,1.518538189059e+00,6.197831078955e-05,1.518521213967e+00,2.943632020151e-03,1.514596374558e+00,2.803591777847e-02,1.356317451672e+00
1.043000000000e+01,4.473648050790e-05,1.518538412742e+00,6.166919267489e-05,1.518521522313e+00,2.928950594202e-03,1.514611019311e+00,2.789608805520e-02,1.356456932112e+00
1.043500000000e+01,4.451335638052e-05,1.518538635308e+00,6.136161629325e-05,1.518521829121e+00,2.914342392169e-03,1.514625591023e+00,2.775695573558e-02,1.356595716891e+00
1.044000000000e+01,4.429134508937e-05,1.518538856765e+00,6.105557395522e-05,1.518522134399e+00,2.899807048849e-03,1.514640090058e+00,2.761851734130e-02,1.356733809478e+00
1.044500000000e+01,4.407044108416e-05,1.518539077117e+00,6.075105800972e-05,1.518522438154e+00,2.885344200855e-03,1.514654516779e+00,2.748076941139e-02,1.356871213325e+00
1.045000000000e+01,4.385063884226e-05,1.518539296370e+00,6.044806084383e-05,1.518522740394e+00,2.870953486617e-03,1.514668871547e+00,2.734370850215e-02,1.357007931867e+00
1.045500000000e+01,4.363193286862e-05,1.518539514530e+00,6.014657488260e-05,1.518523041127e+00,2.856634546366e-03,1.514683154720e+00,2.720733118705e-02,1.357143968523e+00
1.046000000000e+01,4.341431769558e-05,1.518539731602e+00,5.984659258889e-05,1.518523340360e+00,2.842387022127e-03,1.514697366655e+00,2.707163405664e-02,1.357279326693e+00
1.046500000000e+01,4.319778788273e-05,1.518539947591e+00,5.954810646310e-05,1.518523638101e+00,2.828210557712e-03,1.514711507707e+00,2.693661371850e-02,1.357414009762e+00
1.047000000000e+01,4.298233801684e-05,1.518540162502e+00,5.925110904308e-05,1.518523934356e+00,2.814104798708e-03,1.514725578231e+00,2.680226679710e-02,1.357548021096e+00
1.047500000000e+01,4.276796271163e-05,1.518540376342e+00,5.895559290387e-05,1.518524229134e+00,2.800069392470e-03,1.514739578578e+00,2.666858993376e-02,1.357681364046e+00
1.048000000000e+01,4.255465660772e-05,1.518540589115e+00,5.866155065756e-05,1.518524522442e+00,2.786103988113e-03,1.514753509098e+00,2.653557978657e-02,1.357814041945e+00
1.048500000000e+01,4.234241437244e-05,1.518540800827e+00,5.836897495306e-05,1.518524814287e+00,2.772208236501e-03,1.514767370140e+00,2.640323303025e-02,1.357946058110e+00
1.049000000000e+01,4.213123069973e-05,1.518541011484e+00,5.807785847598e-05,1.518525104676e+00,2.758381790240e-03,1.514781162049e+00,2.627154635613e-02,1.358077415842e+00
1.049500000000e+01,4.192110030997e-05,1.518541221089e+00,5.778819394839e-05,1.518525393617e+00,2.744624303666e-03,1.514794885170e+00,2.614051647204e-02,1.358208118424e+00
1.050000000000e+01,4.171201794991e-05,1.518541429649e+00,5.749998339171e-05,1.518525681117e+00,2.730935432843e-03,1.514808539847e+00,2.601014010222e-02,1.358338169124e+00
1.050500000000e+01,4.150397839247e-05,1.518541637169e+00,5.721320102812e-05,1.518525967183e+00,2.717314835549e-03,1.514822126421e+00,2.588041398726e-02,1.358467571194e+00
1.051000000000e+01,4.129697643665e-05,1.518541843654e+00,5.692784899754e-05,1.518526251822e+00,2.703762171266e-03,1.514835645232e+00,2.575133488399e-02,1.358596327869e+00
1.051500000000e+01,4.109100690740e-05,1.518542049109e+00,5.664392016615e-05,1.518526535042e+00,2.690277101179e-03,1.514849096618e+00,2.562289956544e-02,1.358724442367e+00
1.052000000000e+01,4.088606465545e-05,1.518542253539e+00,5.636140743572e-05,1.518526816849e+00,2.676859288159e-03,1.514862480914e+00,2.549510482072e-02,1.358851917891e+00
1.052500000000e+01,4.068214455725e-05,1.518542456950e+00,5.608030374340e-05,1.518527097250e+00,2.663508396762e-03,1.514875798456e+00,2.536794745494e-02,1.358978757628e+00
1.053000000000e+01,4.047924151479e-05,1.518542659346e+00,5.580060206160e-05,1.518527376253e+00,2.650224093212e-03,1.514889049577e+00,2.524142428917e-02,1.359104964749e+00
1.053500000000e+01,4.027735045547e-05,1.518542860733e+00,5.552229539776e-05,1.518527653865e+00,2.637006045403e-03,1.514902234607e+00,2.511553216032e-02,1.359230542410e+00
1.054000000000e+01,4.007646633201e-05,1.518543061115e+00,5.524537679419e-05,1.518527930092e+00,2.623853922883e-03,1.514915353876e+00,2.499026792108e-02,1.359355493750e+00
1.054500000000e+01,3.987658412229e-05,1.518543260498e+00,5.496983932792e-05,1.518528204941e+00,2.610767396847e-03,1.514928407713e+00,2.486562843985e-02,1.359479821892e+00
1.055000000000e+01,3.967769882926e-05,1.518543458887e+00,5.469567611050e-05,1.518528478419e+00,2.597746140132e-03,1.514941396444e+00,2.474161060062e-02,1.359603529945e+00
1.055500000000e+01,3.947980548076e-05,1.518543656286e+00,5.442288028783e-05,1.518528750534e+00,2.584789827206e-03,1.514954320393e+00,2.461821130294e-02,1.359726621002e+00
1.056000000000e+01,3.928289912946e-05,1.518543852700e+00,5.415144504000e-05,1.518529021291e+00,2.571898134160e-03,1.514967179884e+00,2.449542746183e-02,1.359849098139e+00
1.056500000000e+01,3.908697485268e-05,1.518544048135e+00,5.388136358111e-05,1.518529290698e+00,2.559070738702e-03,1.514979975238e+00,2.437325600768e-02,1.359970964419e+00
1.057000000000e+01,3.889202775230e-05,1.518544242595e+00,5.361262915913e-05,1.518529558761e+00,2.546307320145e-03,1.514992706774e+00,2.425169388620e-02,1.360092222888e+00
1.057500000000e+01,3.869805295465e-05,1.518544436086e+00,5.334523505566e-05,1.518529825487e+00,2.533607559404e-03,1.515005374812e+00,2.413073805833e-02,1.360212876579e+00
1.058000000000e+01,3.850504561034e-05,1.518544628611e+00,5.307917458585e-05,1.518530090883e+00,2.520971138984e-03,1.515017979668e+00,2.401038550016e-02,1.360332928506e+00
1.058500000000e+01,3.831300089417e-05,1.518544820176e+00,5.281444109817e-05,1.518530354955e+00,2.508397742974e-03,1.515030521656e+00,2.389063320289e-02,1.360452381672e+00
1.059000000000e+01,3.812191400502e-05,1.518545010785e+00,5.255102797426e-05,1.518530617710e+00,2.495887057038e-03,1.515043001092e+00,2.377147817269e-02,1.360571239063e+00
1.059500000000e+01,3.793178016570e-05,1.518545200444e+00,5.228892862879e-05,1.518530879155e+00,2.483438768408e-03,1.515055418286e+00,2.365291743068e-02,1.360689503650e+00
1.060000000000e+01,3.774259462287e-05,1.518545389157e+00,5.202813650927e-05,1.518531139296e+00,2.471052565877e-03,1.515067773548e+00,2.353494801284e-02,1.360807178390e+00
1.060500000000e+01,3.755435264687e-05,1.518545576929e+00,5.176864509586e-05,1.518531398139e+00,2.458728139789e-03,1.515080067189e+00,2.341756696993e-02,1.360924266225e+00
1.061000000000e+01,3.736704953163e-05,1.518545763764e+00,5.151044790128e-05,1.518531655691e+00,2.446465182032e-03,1.515092299515e+00,2.330077136741e-02,1.361040770082e+00
1.061500000000e+01,3.718068059459e-05,1.518545949668e+00,5.125353847058e-05,1.518531911959e+00,2.434263386032e-03,1.515104470832e+00,2.318455828539e-02,1.361156692873e+00
1.062000000000e+01,3.699524117649e-05,1.518546134644e+00,5.099791038101e-05,1.518532166948e+00,2.422122446744e-03,1.515116581444e+00,2.306892481853e-02,1.361272037497e+00
1.062500000000e+01,3.681072664135e-05,1.518546318698e+00,5.074355724185e-05,1.518532420666e+00,2.410042060643e-03,1.515128631655e+00,2.295386807600e-02,1.361386806838e+00
1.063000000000e+01,3.662713237629e-05,1.518546501833e+00,5.049047269427e-05,1.518532673118e+00,2.398021925719e-03,1.515140621764e+00,2.283938518136e-02,1.361501003764e+00
1.063500000000e+01,3.644445379146e-05,1.518546684055e+00,5.023865041114e-05,1.518532924312e+00,2.386061741468e-03,1.515152552073e+00,2.272547327254e-02,1.361614631130e+00
1.064000000000e+01,3.626268631986e-05,1.518546865369e+00,4.998808409688e-05,1.518533174252e+00,2.374161208885e-03,1.515164422879e+00,2.261212950174e-02,1.361727691778e+00
1.064500000000e+01,3.608182541731e-05,1.518547045778e+00,4.973876748733e-05,1.518533422946e+00,2.362320030456e-03,1.515176234479e+00,2.249935103535e-02,1.361840188533e+00
1.065000000000e+01,3.590186656228e-05,1.518547225287e+00,4.949069434955e-05,1.518533670399e+00,2.350537910150e-03,1.515187987169e+00,2.238713505391e-02,1.361952124208e+00
1.065500000000e+01,3.572280525577e-05,1.518547403901e+00,4.924385848172e-05,1.518533916619e+00,2.338814553415e-03,1.515199681241e+00,2.227547875201e-02,1.362063501602e+00
1.066000000000e+01,3.554463702127e-05,1.518547581625e+00,4.899825371291e-05,1.518534161610e+00,2.327149667165e-03,1.515211316990e+00,2.216437933825e-02,1.362174323499e+00
1.066500000000e+01,3.536735740453e-05,1.518547758461e+00,4.875387390299e-05,1.518534405379e+00,2.315542959778e-03,1.515222894704e+00,2.205383403511e-02,1.362284592669e+00
1.067000000000e+01,3.519096197358e-05,1.518547934416e+00,4.851071294246e-05,1.518534647933e+00,2.303994141086e-03,1.515234414675e+00,2.194384007898e-02,1.362394311869e+00
1.067500000000e+01,3.501544631851e-05,1.518548109493e+00,4.826876475228e-05,1.518534889277e+00,2.292502922368e-03,1.515245877190e+00,2.183439472000e-02,1.362503483843e+00
